id,region,municipality,settlement,type,population,children,latitude_dms,longitude_dms,latitude_dd,longitude_dd,oktmo,dadata,rosstat,Index_2000,Index100_2000,Value_2000,Index_2001,Index100_2001,Value_2001,Index_2002,Index100_2002,Value_2002,Index_2003,region_id
20311,Алтайский край,Змеиногорский,Змеиногорск,г,10321,2033,51.09.29,082.11.14,51.1580555555556,82.1872222222222,1614101.0,1,0,-1.23528446842439,61.8622090258532,383.989703329771,2.14897605284947,68.7492385088529,376.09744182305,-4.49163283347804,65.480845619864,381.384953312391,-1.69322672544948,23
60195,Вологодская область,Вытегорский район,Вытегра,г,10324,2439,61.00.23,036.26.58,61.0063888888889,36.4494444444444,19622101001.0,0,1,0.265228824342976,91.9483036103508,480.007031449699,3.09403707536929,100.215230532844,471.423105301437,-3.71452726834944,96.6110491741295,477.161393621381,-0.0993539340783824,39
77623,Нижегородская область,Павловский район,Ворсма,г,10331,2135,55.59.24,043.16.19,55.99,43.2719444444444,22642103001.0,0,1,3.37971583297199,-3.45991893330419,1615.42614684354,5.18665677970939,6.21836608219945,1608.05723795196,0.030360593027573,3.29999473673385,1612.25079334947,1.83209680490913,55
82435,Республика Ингушетия,Магас,Магас,г,10333,3036,43.10.03,044.48.33,43.1675,44.8091666666667,26701000001.0,0,1,4.07840468224018,30.9229985552513,4696.28650550505,4.70564359550579,41.7847842235107,4689.29932672065,0.23830109394711,38.393929983039,4694.10558597622,0.490097816129686,6
26274,Калужская область,Боровский,Ермолино,г,10340,1985,55.11.50,036.35.43,55.1972222222222,36.5952777777778,29606157001.0,0,1,3.82531684504005,38.590552331411,8063.58402539677,3.91299344924933,48.4842436522816,8057.06096778674,-2.05007046267444,45.4695099743792,8061.91945731213,-0.875428881444655,44
90391,Рязанская область,Михайловский район,Михайлов,г,10340,1707,54.13.57,039.01.25,54.2325,39.0236111111111,61617101001.0,0,1,1.02389031889809,46.0824827278263,2807.15814151891,1.00097537525368,45.9329263052031,2807.124309586,0.610491983655205,45.8761683979704,2806.28679336926,0.28876539766847,64
146381,Республика Хакасия,Сорск,Сорск,г,10372,2597,54.00.01,090.15.34,54.0002777777778,90.2594444444444,95709000001.0,0,1,2.12120255695286,70.8563041203789,7548.85761431144,3.20027574657355,72.3872010659836,7547.43255212371,2.95367967489627,70.9414775682328,7547.30424360682,2.66218714142907,20
13457,Ивановская область,Заволжский район,Заволжск,г,10384,1777,57.29.30,042.08.15,57.4916666666667,42.1375,24605101001.0,0,1,0.280490869256932,92.1825442081311,5220.33749109536,3.33506932328752,92.252150419398,5218.00513239609,1.11070712063072,90.9613870718702,5216.83491025467,2.08932223216559,41
83029,Калининградская область,Неманский район,Неман,г,10404,1982,55.01.54,022.01.57,55.0316666666667,22.0325,27714000001.0,0,1,0.486997133243728,63.2589946102668,2891.24410203202,3.80264806754738,62.8386813754539,2889.43653816355,0.797419885714159,61.834501486615,2888.27749980039,1.672006065946,43
95629,Амурская область,Завитинский,Завитинск,г,10445,3460,50.06.23,129.26.22,50.1063888888889,129.439444444444,10621101001.0,0,1,0.790275790906994,91.2100775625887,176.32653728653,2.53244332968628,90.7878553396275,173.47734919192,-0.294168425006516,89.4325851225556,173.478701594053,1.31365483344723,32
125821,Московская область,Каширский,Ожерелье,г,10469,2037,54.47.33,038.15.57,54.7925,38.2658333333333,46735000.0,1,0,0.545853619797765,77.0213671792376,6684.98788884323,3.44987971672483,77.5360080567859,6681.82453566057,-1.20335832981013,74.7173686065063,6683.27335887137,0.654047618431949,53
97943,Владимирская область,Судогодский,Судогда,г,10527,2242,55.57.00,040.51.23,55.95,40.8563888888889,17652101001.0,0,1,-0.283403207048651,14.9330011958375,671.854145834588,2.86328180970099,15.8871387585135,669.35396923326,-1.84954776616807,14.1511817515393,670.20567382539,-0.898812031126436,37
143914,Ленинградская область,Кингисеппский муниципальный район,Ивангород,г,10539,1844,59.22.36,028.13.23,59.3766666666667,28.2230555555556,41621102001.0,1,0,-0.612777059083792,16.4188463015679,8366.73948228286,2.12832336263856,17.417162601615,8363.32909107174,-2.28307337337755,14.116749939402,8363.15754521807,-0.335392045054026,50
123641,Республика Крым,Ленинский район,Щелкино,г,10620,0,45.25.25,035.49.07,45.4236111111111,35.8186111111111,35627105001.0,0,1,1.82520224141563,20.7057320685536,1357.68641969107,4.30146727082645,21.0076036525862,1352.68831200657,1.12558934947351,18.5092343981856,1355.72924075961,3.9433398617758,12
94314,Московская область,Клинский,Высоковск,г,10635,2131,56.19.13,036.33.04,56.3202777777778,36.5511111111111,46737000006.0,0,1,0.363586079613374,45.0131694950674,6563.05301650612,4.59148344793371,45.4849147391286,6557.81436857847,0.852345451761655,42.4942134805284,6561.07391204693,4.4767522409341,53
76799,Смоленская область,Дорогобужский район,Дорогобуж,г,10661,1650,54.54.50,033.18.09,54.9138888888889,33.3025,66614101001.0,1,0,-1.87759902704103,9.83550961721099,8382.79132085125,4.53550945809585,11.5806714074386,8377.5497207379,-0.351141924022227,8.35718899210644,8382.58244864375,3.23074445371587,69
95568,Красноярский край,Рыбинский район,Заозерный,г,10681,2296,55.57.37,094.42.34,55.9602777777778,94.7094444444444,4647101001.0,0,1,-1.07265852195553,23.2884681537453,2579.82392803031,4.74798253365967,25.1080405104546,2574.39694180263,-0.508486396607607,21.6954605220577,2579.92904451834,,27
27448,Кировская область,Верхнекамский район,Кирс,г,10697,2153,59.20.24,052.14.29,59.34,52.2413888888889,33607101001.0,0,1,-4.18039289774035,57.2019479943016,1365.01735277743,2.03993757379737,60.0595413427271,1358.35927372735,-2.99560184701565,56.116623175826,1363.49701739033,-1.57361267994886,46
7416,Республика Карелия,Питкярантский,Питкяранта,г,10705,2555,61.34.23,031.28.17,61.5730555555556,31.4713888888889,86633101001.0,0,1,-1.07226355888137,39.3270755479373,7638.5558402318,3.65954338780356,43.0134466691321,7632.18285491644,-2.18120197172821,37.7214072948537,7638.11484034788,0.905906033621952,10
97922,Кировская область,Лузский район,Луза,г,10812,2150,60.37.45,047.15.40,60.6291666666667,47.2611111111111,33622101001.0,0,1,0.451963282626885,55.7554680281091,2124.33565889442,5.25981832512395,60.0535612423455,2118.50797400384,-0.750338446628296,54.1044136243293,2124.91808906616,1.82516277903051,46
41927,Брянская область,Суражский район,Сураж,г,10814,2268,53.00.51,032.23.39,53.0141666666667,32.3941666666667,15654101001.0,0,1,-1.12145600037252,80.9126250416622,2684.63814429927,3.00950841806632,87.2473773302783,2678.2126261863,-3.47337300891591,82.2553854882949,2684.37774254745,-1.85686932962431,36
145220,Кировская область,Зуевский район,Зуевка,г,10926,2204,58.24.12,051.08.00,58.4033333333333,51.1333333333333,33614101001.0,0,1,0.219704796567102,60.9796393879353,5323.70336748616,3.17532760052743,68.6917839806232,5316.9400230756,-2.86866357152892,64.1971711124726,5323.32736612044,-1.57590828382067,46
27862,Калужская область,Жуковский,Жуков,г,10968,2105,55.01.54,036.44.47,55.0316666666667,36.7463888888889,29613101001.0,0,1,-0.477019461137124,36.6899282495387,4747.38018783604,2.90724106013674,43.5769577325384,4739.48792632931,-3.73336782619077,40.3085648435496,4744.77543781866,-0.934961718162214,44
6078,Орловская область,Болховский,Болхов,г,11037,2548,53.26.56,036.00.08,53.4488888888889,36.0022222222222,54604101001.0,0,1,-0.475253963258674,68.0944053058362,3740.63464649313,2.35355428776764,76.3613322283299,3732.05072034486,-4.45501005595109,72.7571508696149,3737.78900866481,-0.839836721680032,60
142774,Иркутская область,Киренский район,Киренск,г,11046,3205,57.46.33,108.06.39,57.7758333333333,108.110833333333,25620101001.0,0,1,1.21988657964116,6.72264293177223,7758.7206850304,3.02682752637856,16.4009279472759,7751.35177613883,-2.12946866030325,13.4825566018103,7755.54533153633,-0.327732448421701,42
4165,Республика Тыва,Улуг-Хемский кожуун,Шагонар,г,11063,4076,51.32.05,092.55.12,51.5347222222222,92.92,93654101001.0,1,0,2.17514472316831,23.1235047776857,5587.26316642884,2.80238363643391,33.985290445945,5580.27598764445,-1.66495886512477,30.5944362054734,5585.08224690002,-1.41316214294219,18
41949,Астраханская область,Наримановский район,Нариманов,г,11118,2309,46.41.25,047.51.13,46.6902777777778,47.8536111111111,12640101001.0,0,1,2.52948502411249,56.0726731079599,1557.36117589547,2.61716162832176,65.9663644288305,1550.83811828544,-3.345902283602,62.9516307509282,1555.69660781083,-2.17126070237221,34
73337,Челябинская область,Карабашский,Карабаш,г,11178,2466,55.29.07,060.14.10,55.4852777777778,60.2361111111111,75715000001.0,0,1,-0.928357945206034,16.3132843641794,9894.65864370597,-0.95127288885045,16.1637279415562,9894.62481177306,-1.34175628044892,16.1069700343235,9893.78729555632,-1.66348286643566,76
136178,Республика Бурятия,Закаменский район,Закаменск,г,11180,4990,50.22.22,103.17.12,50.3727777777778,103.286666666667,81621101001.0,0,1,-1.30065229574589,85.0300700665585,2445.99240336945,-0.221579106125196,86.5609670121632,2444.56734118171,-0.468175177802472,85.1152435144124,2444.43903266482,-0.759667711269676,3
130497,Воронежская область,Богучарский район,Богучар,г,11192,2372,49.56.07,040.33.33,49.9352777777778,40.5591666666667,20605101001.0,0,1,-1.41019592939756,84.9716542139643,1306.25591187278,1.64438252463302,85.0412604252312,1303.92355317351,-0.579979678023773,83.7504970777034,1302.75333103209,0.398635433511091,40
56536,Новосибирская область,Чулымский район,Чулым,г,11198,2968,55.05.29,080.57.48,55.0913888888889,80.9633333333333,50659101001.0,0,1,-0.483274938415837,48.336605804259,2128.65979019655,2.83237599588782,47.916292569446,2126.85222632808,-0.172852185945406,46.9121126806072,2125.69318796492,0.701733994286436,57
127341,Кировская область,Белохолуницкий район,Белая Холуница,г,11199,2422,58.50.37,050.51.10,58.8436111111111,50.8527777777778,33605101001.0,0,1,-0.322097746476979,78.361111971769,3802.23437905208,1.4200697923023,77.9388897488078,3799.38519095748,-1.40654196239049,76.5836195317358,3799.38654335961,0.201281296063254,46
58947,Республика Марий Эл,Звениговский район,Звенигово,г,11204,2823,55.58.26,048.01.01,55.9738888888889,48.0169444444444,88612101.0,1,0,1.6005963993805,30.8284593112845,3598.01300683798,4.50462249630757,31.3431001888327,3594.84965365532,-0.148615550227387,28.5244607385531,3596.29847686612,1.70879039801469,13
149849,Республика Саха (Якутия),Вилюйский,Вилюйск,г,11213,3611,63.45.00,121.37.00,63.75,121.616666666667,98618101001.0,0,1,-1.256717489533,7.70997581240973,3028.47930230609,1.88996752721664,8.66411337508581,3025.97912570477,-2.82286204865242,6.9281563681116,3026.8308302969,-1.87212631361079,15
50859,Калужская область,Боровский,Боровск,г,11238,2237,55.12.27,036.29.01,55.2075,36.4836111111111,29606101001.0,0,1,0.567568648489205,,447.664337136982,3.30866907021155,46.1449872849161,444.253945925865,-1.10272766580455,42.8445746227031,444.08240007219,0.84495366251897,44
19671,Омская область,Называевский район,Называевск,г,11249,3070,55.34.08,071.21.01,55.5688888888889,71.3502777777778,52636101001.0,0,1,1.16880469384278,47.7843991653473,9351.28894897538,3.6450697232536,48.0862707493799,9346.29084129088,0.469191801900663,45.5879014949793,9349.33177004392,3.28694231420295,58
134315,Рязанская область,Кораблинский район,Кораблино,г,11272,1733,53.55.29,040.01.22,53.9247222222222,40.0227777777778,61612101001.0,0,1,-2.75801306096364,35.7880924527112,5691.52939175021,1.46988430735669,36.2598376967725,5686.29074382256,-2.26925368881536,33.2691364381722,5689.55028729102,1.35515310035709,64
59655,Свердловская область,городской округ Верхний Тагил,Верхний Тагил,г,11283,2362,57.22.35,059.57.06,57.3763888888889,59.9516666666667,65733000001.0,0,1,-2.39662820569767,19.6276113031001,2211.95862856013,4.01648027943921,21.3727730933276,2206.71702844678,-0.870171102678865,18.1492906779955,2211.74975635263,2.71171527505924,68
23867,Калининградская область,Город Пионерский,Пионерский,г,11352,2130,54.57.06,020.13.40,54.9516666666667,20.2277777777778,27717000001.0,0,1,-3.42840263423852,51.6102407347117,8782.33540698664,2.39223842137668,53.429813091421,8776.90842075896,-2.8642305088906,50.017233103024,8782.44052347466,-0.0229531307020292,43
12283,Республика Татарстан,Тетюшский район,Тетюши,г,11419,2440,54.56.12,048.49.53,54.9366666666667,48.8313888888889,92655101001.0,0,1,-3.76872103480284,1.90618310659619,4677.6212714176,2.45160943673488,4.76377645502165,4670.96319236753,-2.58392998407814,0.820858288120518,4676.10093603051,-1.16194081701135,17
40528,Нижегородская область,Чкаловск,Чкаловск,г,11462,2264,56.40.46,043.04.05,56.6794444444444,43.0680555555556,22755000001.0,0,1,0.0297840139623611,76.6787616595887,5427.39098321609,4.7615909606473,80.3651327807835,5421.01799790072,-1.07915439888448,75.073093406505,5426.94998333217,2.00795360646568,55
84358,Пермский край,Горнозаводский район,Горнозаводск,г,11477,2312,58.22.29,058.19.51,58.3747222222222,58.3308333333333,57714000001.0,1,0,0.998306569148617,55.1754378839168,7847.78266285153,5.80616161164568,59.4735310981532,7841.95497796096,-0.203995160106563,53.5243834801371,7848.36509302328,2.37150606555225,28
140878,Вологодская область,Бабаевский район,Бабаево,г,11493,3120,59.23.21,035.56.16,59.3891666666667,35.9377777777778,19605101001.0,0,1,-0.489236640162523,62.0965010922984,6483.26497534115,3.64172777827632,68.4312533809145,6476.83945722818,-2.84115364870591,63.4392615389311,6483.00457358933,-1.22464996941431,39
72523,Омская область,Тюкалинский район,Тюкалинск,г,11513,2705,55.52.14,072.11.44,55.8705555555556,72.1955555555556,52656101001.0,0,1,1.60744154453977,43.6114693044348,1454.70982958053,4.5630643485001,51.3236138971228,1447.94648516997,-1.48092682355626,46.8290010289722,1454.33382821482,-0.188171535848005,58
106737,Калужская область,Козельский,Сосенский,г,11556,1733,54.03.24,035.57.44,54.0566666666667,35.9622222222222,29616104001.0,0,1,-1.02415995885141,25.4624341438421,3222.7377646738,2.36010056242245,32.3494636268417,3214.84550316708,-4.28050832390505,29.0810707378529,3220.13301465642,-1.48210221587649,44
25302,Республика Карелия,Кемский,Кемь,г,11604,3456,64.57.16,034.35.42,64.9544444444444,34.595,86612101001.0,0,1,0.489424498404751,43.2580768664217,9516.17621087388,3.31823274943106,51.5250037889154,9507.59228472562,-3.49033159428766,47.9208224302004,9513.33057304556,0.124841739983393,10
36667,Забайкальский край,Балейский район,Балей,г,11641,3937,51.34.56,116.38.17,51.5822222222222,116.638055555556,76606101001.0,0,1,0.659235814676639,75.1140697939897,1887.79346114637,2.46617676141404,84.7923548094934,1880.42455225479,-2.69011942526777,81.8739834640278,1884.6181076523,-0.888383213386222,24
13156,Челябинская область,Катав-Ивановский район,Юрюзань,г,11685,2396,54.51.17,058.25.22,54.8547222222222,58.4227777777778,75629116001.0,0,1,3.77880757350355,54.3177889867359,7509.07375012694,4.40604648676915,65.1795746549952,7502.08657134255,-0.0612960147895247,61.7887204145236,7506.89283059812,0.190500707393052,76
68588,Сахалинская область,городской округ Долинский,Долинск,г,11685,2687,47.19.34,142.47.36,47.3261111111111,142.793333333333,64712000001.0,0,1,2.84816858598146,36.1618784251592,4596.27579527608,2.93584519019073,46.0555697460298,4589.75273766605,-3.02721872173304,43.0408360681274,4594.61122719144,-1.85257714050325,67
135697,Саратовская область,Аркадакский район,Аркадак,г,11687,2507,51.56.20,043.29.59,51.9388888888889,43.4997222222222,63603101001.0,0,1,1.70212047602011,81.4185379851839,1414.97270237116,1.67920553237569,81.2689815625607,1414.93887043824,1.28872214077722,81.212223655328,1414.10135422151,0.966995554790486,66
99823,Челябинская область,Нязепетровский район,Нязепетровск,г,11752,2702,56.03.13,059.36.35,56.0536111111111,59.6097222222222,75644101001.0,0,1,1.39368148853632,31.5433555777318,2053.49811366974,2.47275467815701,33.0742525233365,2052.073051482,2.22615860647974,31.6285290255857,2051.94474296512,1.93466607301253,76
88669,Тверская область,Лихославльский район,Лихославль,г,11790,2234,57.07.20,035.28.01,57.1222222222222,35.4669444444444,28638101001.0,0,1,0.835036957237202,58.3424722626799,6754.86087092437,3.88961541126779,58.4120784739468,6752.5285122251,1.66525320861099,57.121315126419,6751.35829008368,2.64386832014586,71
