id,region,municipality,settlement,type,Population,Children,latitude_dms,longitude_dms,latitude_dd,longitude_dd,oktmo,dadata,rosstat,Index_2000,region_id
122780,Мурманская область,Городской округ ЗАТО город Заозёрск,Заозерск,г,10019,2385,69.24.01,032.27.00,69.4002777777778,32.45,47733000001.0,0,1,-0.387826855676639,54
48983,Псковская область,Печорский район,Печоры,г,10034,2221,57.48.50,027.36.33,57.8138888888889,27.6091666666667,58640101001.0,0,1,1.2973439922333,62
36980,Архангельская область,Каргопольский муниципальный район,Каргополь,г,10037,2520,61.30.19,038.56.50,61.5052777777778,38.9472222222222,11618101001.0,1,0,-0.706424639959556,33
61324,Кировская область,Уржумский район,Уржум,г,10040,2262,57.06.35,050.00.21,57.1097222222222,50.0058333333333,33641101001.0,0,1,1.18494487659251,46
146744,Нижегородская область,Володарский район,Володарск,г,10040,1789,56.13.01,043.09.35,56.2169444444444,43.1597222222222,22631103001.0,0,1,2.37588082923695,55
58421,Республика Карелия,Беломорский,Беломорск,г,10052,2215,64.31.23,034.46.00,64.5230555555556,34.7666666666667,86604101001.0,0,1,-1.64848846443123,10
45731,Смоленская область,Ельнинский район,Ельня,г,10070,1761,54.34.34,033.10.46,54.5761111111111,33.1794444444444,66619101001.0,0,1,0.672379795961205,69
93505,Республика Северная Осетия - Алания,Дигорский,Дигора,г,10075,2953,43.09.24,044.09.18,43.1566666666667,44.155,90615101001.0,1,0,2.36844452924469,16
146114,Тульская область,Город Новомосковск,Сокольники,г,10100,2285,54.04.08,038.28.43,54.0688888888889,38.4786111111111,70724000001.0,1,0,0.178845369132709,73
154920,Республика Дагестан,Южно-Сухокумск,Южно-Сухокумск,г,10174,2785,44.39.37,045.39.00,44.6602777777778,45.65,82738000001.0,0,1,-1.41915115965058,5
81792,Севастополь,Инкерман,Инкерман,г,10204,1875,44.36.52,033.36.32,44.6144444444444,33.6088888888889,67304000001.0,0,1,-0.813086759332252,80
19491,Новгородская область,Маловишерский муниципальный район,Малая Вишера,г,10206,2269,58.50.45,032.13.04,58.8458333333333,32.2177777777778,49620101001.0,0,1,-2.44119156794034,56
144606,Воронежская область,Эртильский район,Эртиль,г,10207,2098,51.50.09,040.47.57,51.8358333333333,40.7991666666667,20658101001.0,0,1,-1.56856509396468,40
150906,Новгородская область,Окуловский муниципальный район,Окуловка,г,10217,2780,58.23.27,033.17.25,58.3908333333333,33.2902777777778,49628101001.0,0,1,-0.692913835423079,56
46104,Удмуртская республика,Камбарский,Камбарка,г,10236,2646,56.15.55,054.11.40,56.2652777777778,54.1944444444444,94620101001.0,0,1,-2.17017613680212,19
128134,Кировская область,Вятскополянский район,Сосновка,г,10255,1895,56.15.12,051.17.00,56.2533333333333,51.2833333333333,33610104001.0,0,1,1.61221213790054,46
142321,Псковская область,Опочецкий район,Опочка,г,10307,2287,56.42.51,028.39.36,56.7141666666667,28.66,58629101001.0,0,1,-0.0686682965536518,62
20311,Алтайский край,Змеиногорский,Змеиногорск,г,10321,2033,51.09.29,082.11.14,51.1580555555556,82.1872222222222,1614101.0,1,0,-1.23528446842439,23
60195,Вологодская область,Вытегорский район,Вытегра,г,10324,2439,61.00.23,036.26.58,61.0063888888889,36.4494444444444,19622101001.0,0,1,0.265228824342976,39
77623,Нижегородская область,Павловский район,Ворсма,г,10331,2135,55.59.24,043.16.19,55.99,43.2719444444444,22642103001.0,0,1,3.37971583297199,55
82435,Республика Ингушетия,Магас,Магас,г,10333,3036,43.10.03,044.48.33,43.1675,44.8091666666667,26701000001.0,0,1,4.07840468224018,6
26274,Калужская область,Боровский,Ермолино,г,10340,1985,55.11.50,036.35.43,55.1972222222222,36.5952777777778,29606157001.0,0,1,3.82531684504005,44
90391,Рязанская область,Михайловский район,Михайлов,г,10340,1707,54.13.57,039.01.25,54.2325,39.0236111111111,61617101001.0,0,1,1.02389031889809,64
146381,Республика Хакасия,Сорск,Сорск,г,10372,2597,54.00.01,090.15.34,54.0002777777778,90.2594444444444,95709000001.0,0,1,2.12120255695286,20
13457,Ивановская область,Заволжский район,Заволжск,г,10384,1777,57.29.30,042.08.15,57.4916666666667,42.1375,24605101001.0,0,1,0.280490869256932,41
83029,Калининградская область,Неманский район,Неман,г,10404,1982,55.01.54,022.01.57,55.0316666666667,22.0325,27714000001.0,0,1,0.486997133243728,43
95629,Амурская область,Завитинский,Завитинск,г,10445,3460,50.06.23,129.26.22,50.1063888888889,129.439444444444,10621101001.0,0,1,0.790275790906994,32
125821,Московская область,Каширский,Ожерелье,г,10469,2037,54.47.33,038.15.57,54.7925,38.2658333333333,46735000.0,1,0,0.545853619797765,53
97943,Владимирская область,Судогодский,Судогда,г,10527,2242,55.57.00,040.51.23,55.95,40.8563888888889,17652101001.0,0,1,-0.283403207048651,37
143914,Ленинградская область,Кингисеппский муниципальный район,Ивангород,г,10539,1844,59.22.36,028.13.23,59.3766666666667,28.2230555555556,41621102001.0,1,0,-0.612777059083792,50
123641,Республика Крым,Ленинский район,Щелкино,г,10620,0,45.25.25,035.49.07,45.4236111111111,35.8186111111111,35627105001.0,0,1,1.82520224141563,12
94314,Московская область,Клинский,Высоковск,г,10635,2131,56.19.13,036.33.04,56.3202777777778,36.5511111111111,46737000006.0,0,1,0.363586079613374,53
76799,Смоленская область,Дорогобужский район,Дорогобуж,г,10661,1650,54.54.50,033.18.09,54.9138888888889,33.3025,66614101001.0,1,0,-1.87759902704103,69
95568,Красноярский край,Рыбинский район,Заозерный,г,10681,2296,55.57.37,094.42.34,55.9602777777778,94.7094444444444,4647101001.0,0,1,-1.07265852195553,27
27448,Кировская область,Верхнекамский район,Кирс,г,10697,2153,59.20.24,052.14.29,59.34,52.2413888888889,33607101001.0,0,1,-4.18039289774035,46
7416,Республика Карелия,Питкярантский,Питкяранта,г,10705,2555,61.34.23,031.28.17,61.5730555555556,31.4713888888889,86633101001.0,0,1,-1.07226355888137,10
97922,Кировская область,Лузский район,Луза,г,10812,2150,60.37.45,047.15.40,60.6291666666667,47.2611111111111,33622101001.0,0,1,0.451963282626885,46
41927,Брянская область,Суражский район,Сураж,г,10814,2268,53.00.51,032.23.39,53.0141666666667,32.3941666666667,15654101001.0,0,1,-1.12145600037252,36
145220,Кировская область,Зуевский район,Зуевка,г,10926,2204,58.24.12,051.08.00,58.4033333333333,51.1333333333333,33614101001.0,0,1,0.219704796567102,46
27862,Калужская область,Жуковский,Жуков,г,10968,2105,55.01.54,036.44.47,55.0316666666667,36.7463888888889,29613101001.0,0,1,-0.477019461137124,44
6078,Орловская область,Болховский,Болхов,г,11037,2548,53.26.56,036.00.08,53.4488888888889,36.0022222222222,54604101001.0,0,1,-0.475253963258674,60
142774,Иркутская область,Киренский район,Киренск,г,11046,3205,57.46.33,108.06.39,57.7758333333333,108.110833333333,25620101001.0,0,1,1.21988657964116,42
4165,Республика Тыва,Улуг-Хемский кожуун,Шагонар,г,11063,4076,51.32.05,092.55.12,51.5347222222222,92.92,93654101001.0,1,0,2.17514472316831,18
41949,Астраханская область,Наримановский район,Нариманов,г,11118,2309,46.41.25,047.51.13,46.6902777777778,47.8536111111111,12640101001.0,0,1,2.52948502411249,34
73337,Челябинская область,Карабашский,Карабаш,г,11178,2466,55.29.07,060.14.10,55.4852777777778,60.2361111111111,75715000001.0,0,1,-0.928357945206034,76
136178,Республика Бурятия,Закаменский район,Закаменск,г,11180,4990,50.22.22,103.17.12,50.3727777777778,103.286666666667,81621101001.0,0,1,-1.30065229574589,3
130497,Воронежская область,Богучарский район,Богучар,г,11192,2372,49.56.07,040.33.33,49.9352777777778,40.5591666666667,20605101001.0,0,1,-1.41019592939756,40
56536,Новосибирская область,Чулымский район,Чулым,г,11198,2968,55.05.29,080.57.48,55.0913888888889,80.9633333333333,50659101001.0,0,1,-0.483274938415837,57
127341,Кировская область,Белохолуницкий район,Белая Холуница,г,11199,2422,58.50.37,050.51.10,58.8436111111111,50.8527777777778,33605101001.0,0,1,-0.322097746476979,46
58947,Республика Марий Эл,Звениговский район,Звенигово,г,11204,2823,55.58.26,048.01.01,55.9738888888889,48.0169444444444,88612101.0,1,0,1.6005963993805,13
149849,Республика Саха (Якутия),Вилюйский,Вилюйск,г,11213,3611,63.45.00,121.37.00,63.75,121.616666666667,98618101001.0,0,1,-1.256717489533,15
50859,Калужская область,Боровский,Боровск,г,11238,2237,55.12.27,036.29.01,55.2075,36.4836111111111,29606101001.0,0,1,0.567568648489205,44
19671,Омская область,Называевский район,Называевск,г,11249,3070,55.34.08,071.21.01,55.5688888888889,71.3502777777778,52636101001.0,0,1,1.16880469384278,58
134315,Рязанская область,Кораблинский район,Кораблино,г,11272,1733,53.55.29,040.01.22,53.9247222222222,40.0227777777778,61612101001.0,0,1,-2.75801306096364,64
59655,Свердловская область,городской округ Верхний Тагил,Верхний Тагил,г,11283,2362,57.22.35,059.57.06,57.3763888888889,59.9516666666667,65733000001.0,0,1,-2.39662820569767,68
23867,Калининградская область,Город Пионерский,Пионерский,г,11352,2130,54.57.06,020.13.40,54.9516666666667,20.2277777777778,27717000001.0,0,1,-3.42840263423852,43
12283,Республика Татарстан,Тетюшский район,Тетюши,г,11419,2440,54.56.12,048.49.53,54.9366666666667,48.8313888888889,92655101001.0,0,1,-3.76872103480284,17
40528,Нижегородская область,Чкаловск,Чкаловск,г,11462,2264,56.40.46,043.04.05,56.6794444444444,43.0680555555556,22755000001.0,0,1,0.0297840139623611,55
84358,Пермский край,Горнозаводский район,Горнозаводск,г,11477,2312,58.22.29,058.19.51,58.3747222222222,58.3308333333333,57714000001.0,1,0,0.998306569148617,28
140878,Вологодская область,Бабаевский район,Бабаево,г,11493,3120,59.23.21,035.56.16,59.3891666666667,35.9377777777778,19605101001.0,0,1,-0.489236640162523,39
72523,Омская область,Тюкалинский район,Тюкалинск,г,11513,2705,55.52.14,072.11.44,55.8705555555556,72.1955555555556,52656101001.0,0,1,1.60744154453977,58
106737,Калужская область,Козельский,Сосенский,г,11556,1733,54.03.24,035.57.44,54.0566666666667,35.9622222222222,29616104001.0,0,1,-1.02415995885141,44
25302,Республика Карелия,Кемский,Кемь,г,11604,3456,64.57.16,034.35.42,64.9544444444444,34.595,86612101001.0,0,1,0.489424498404751,10
36667,Забайкальский край,Балейский район,Балей,г,11641,3937,51.34.56,116.38.17,51.5822222222222,116.638055555556,76606101001.0,0,1,0.659235814676639,24
13156,Челябинская область,Катав-Ивановский район,Юрюзань,г,11685,2396,54.51.17,058.25.22,54.8547222222222,58.4227777777778,75629116001.0,0,1,3.77880757350355,76
68588,Сахалинская область,городской округ Долинский,Долинск,г,11685,2687,47.19.34,142.47.36,47.3261111111111,142.793333333333,64712000001.0,0,1,2.84816858598146,67
135697,Саратовская область,Аркадакский район,Аркадак,г,11687,2507,51.56.20,043.29.59,51.9388888888889,43.4997222222222,63603101001.0,0,1,1.70212047602011,66
99823,Челябинская область,Нязепетровский район,Нязепетровск,г,11752,2702,56.03.13,059.36.35,56.0536111111111,59.6097222222222,75644101001.0,0,1,1.39368148853632,76
88669,Тверская область,Лихославльский район,Лихославль,г,11790,2234,57.07.20,035.28.01,57.1222222222222,35.4669444444444,28638101001.0,0,1,0.835036957237202,71
65365,Липецкая область,Чаплыгинский район,Чаплыгин,г,11795,2386,53.14.26,039.58.01,53.2405555555556,39.9669444444444,42656101001.0,0,1,-0.587797989014637,51
150657,Московская область,Орехово-Зуевский,Дрезна,г,11820,3129,55.44.29,038.50.33,55.7413888888889,38.8425,46757000006.0,0,1,1.63191232661858,53
150595,Ленинградская область,Волосовский муниципальный район,Волосово,г,11909,2763,59.26.50,029.29.05,59.4472222222222,29.4847222222222,41606101001.0,0,1,0.686170064246892,50
69091,Иркутская область,Бодайбинский район,Бодайбо,г,11931,3325,57.51.07,114.11.56,57.8519444444444,114.198888888889,25602101001.0,0,1,1.40068744917971,42
21404,Республика Саха (Якутия),Мирнинский,Удачный,г,11960,2823,66.24.31,112.17.56,66.4086111111111,112.298888888889,98631109001.0,0,1,-1.1987325550299,15
77761,Тверская область,Торопецкий район,Торопец,г,12048,2438,56.30.04,031.38.08,56.5011111111111,31.6355555555556,28655101001.0,0,1,-0.125628392336416,71
101274,Свердловская область,Новолялинский городской округ,Новая Ляля,г,12234,2753,59.03.14,060.35.40,59.0538888888889,60.5944444444444,65716000001.0,0,1,-2.36513456021894,68
120785,Саратовская область,Хвалынский район,Хвалынск,г,12293,2671,52.29.42,048.06.17,52.495,48.1047222222222,63649101001.0,0,1,-3.12115398983998,66
90496,Нижегородская область,Уренский район,Урень,г,12309,3110,57.27.40,045.47.00,57.4611111111111,45.7833333333333,22654101001.0,0,1,-1.80344417960725,55
68407,Курганская область,Катайский район,Катайск,г,12398,2916,56.17.27,062.34.48,56.2908333333333,62.58,37612101001.0,0,1,-2.87165599880402,48
108662,Курганская область,Далматовский район,Далматово,г,12413,2539,56.15.43,062.56.20,56.2619444444444,62.9388888888889,37608101001.0,0,1,-2.53890574585834,48
69804,Нижегородская область,Лукояновский район,Лукоянов,г,12465,2205,55.01.58,044.29.36,55.0327777777778,44.4933333333333,22639101001.0,0,1,-1.60739697658567,55
97729,Иркутская область,Слюдянский район,Байкальск,г,12495,2833,51.31.23,104.08.55,51.5230555555556,104.148611111111,25634108001.0,0,1,0.68513460608596,42
63523,Волгоградская область,Камышинский район,Петров Вал,г,12528,2538,50.08.17,045.12.33,50.1380555555556,45.2091666666667,18618103001.0,0,1,0.617567884742756,38
75519,Ленинградская область,Волховский муниципальный район,Сясьстрой,г,12549,2227,60.08.31,032.33.24,60.1419444444444,32.5566666666667,41609108001.0,0,1,1.74926073357009,50
75727,Алтайский край,Локтевский,Горняк,г,12654,2965,50.59.52,081.27.51,50.9977777777778,81.4641666666667,1625101.0,1,0,-0.634995475758424,23
109124,Красноярский край,Уярский район,Уяр,г,12665,2532,55.48.47,094.19.42,55.8130555555556,94.3283333333333,4657101001.0,0,1,1.3012722023735,27
35027,Владимирская область,Камешковский,Камешково,г,12711,2720,56.20.56,040.59.44,56.3488888888889,40.9955555555556,17625101001.0,0,1,4.46007533792287,37
56830,Калининградская область,Город Гвардейский,Гвардейск,г,12722,2410,54.39.16,021.04.13,54.6544444444444,21.0702777777778,27706000001.0,0,1,4.6263076780096,43
153258,Республика Адыгея,Городской округ Адыгейск,Адыгейск,г,12745,2994,44.52.42,039.11.25,44.8783333333333,39.1902777777778,79703000001.0,0,1,2.00773930697663,1
23792,Тверская область,Калязинский район,Калязин,г,12770,2496,57.14.25,037.51.18,57.2402777777778,37.855,28622101001.0,0,1,-1.15566594845054,71
71874,Иркутская область,Свирск,Свирск,г,12779,3482,53.05.03,103.20.11,53.0841666666667,103.336388888889,25746000001.0,1,0,-1.81954956094615,42
64685,Калининградская область,Светлогорский район,Светлогорск,г,12812,2331,54.56.38,020.09.05,54.9438888888889,20.1513888888889,27734000001.0,1,0,0.265282960731435,43
38462,Брянская область,Город Фокино,Фокино,г,12818,2178,53.27.20,034.24.57,53.4555555555556,34.4158333333333,15710000001.0,0,1,-0.0119224188928317,36
12313,Ивановская область,Южский район,Южа,г,12834,2475,56.35.01,042.00.43,56.5836111111111,42.0119444444444,24635101001.0,0,1,0.796318049876629,41
51375,Пермский край,Александровский район,Александровск,г,12841,3439,59.09.47,057.35.05,59.1630555555556,57.5847222222222,57605105001.0,0,1,-0.158549186274286,28
65824,Хабаровский край,Вяземский,Вяземский,г,12889,2914,47.32.07,134.45.19,47.5352777777778,134.755277777778,8617101001.0,0,1,-0.4504671712648,31
39535,Тульская область,Белёвский район,Белев,г,12927,2435,53.48.41,036.07.48,53.8113888888889,36.13,70606101001.0,0,1,1.10228251653398,73
37476,Республика Калмыкия,Лаганский район,Лагань,г,12932,3193,45.23.35,047.20.36,45.3930555555556,47.3433333333333,85615101001.0,0,1,-2.87123015401412,8
66765,Владимирская область,Гороховецкий,Гороховец,г,12948,2430,56.12.06,042.41.28,56.2016666666667,42.6911111111111,17615101001.0,1,0,-2.77330397445304,37
5137,Забайкальский край,Шилкинский район,Шилка,г,13136,4171,51.50.58,116.02.01,51.8494444444444,116.033611111111,76654101001.0,0,1,-2.20850635310046,24
79793,Челябинская область,Ашинский район,Сим,г,13170,2715,54.59.27,057.41.24,54.9908333333333,57.69,75609105001.0,0,1,-1.87889179872011,76
114477,Республика Коми,МР Княжпогостский,Емва,г,13174,2852,62.35.54,050.53.11,62.5983333333333,50.8863888888889,87608101001.0,0,1,-1.65215328198114,11
65164,Московская область,Дмитровский,Яхрома,г,13214,2380,56.17.24,037.29.04,56.29,37.4844444444444,46715000006.0,0,1,-0.627422732795758,53
53857,Курская область,Обоянский,Обоянь,г,13254,2826,51.12.36,036.16.03,51.21,36.2675,38626101001.0,0,1,1.83080756629283,49
135073,Владимирская область,Александровский,Струнино,г,13281,2486,56.22.30,038.35.03,56.375,38.5841666666667,17605108001.0,0,1,0.878590354702909,37
140344,Владимирская область,Петушинский,Петушки,г,13382,2804,55.55.51,039.27.36,55.9308333333333,39.46,17646101001.0,0,1,2.15787828593992,37
106301,Московская область,Сергиево-Посадский,Краснозаводск,г,13392,2537,56.26.27,038.13.55,56.4408333333333,38.2319444444444,46615103001.0,0,1,2.61129869485963,53
79656,Московская область,Рузский,Руза,г,13495,2668,55.42.05,036.11.46,55.7013888888889,36.1961111111111,46766000001.0,0,1,1.99664116566723,53
28079,Республика Тыва,Ак-Довурак,Ак-Довурак,г,13630,5453,51.10.43,090.35.55,51.1786111111111,90.5986111111111,93703000001.0,0,1,2.16300652410715,18
104088,Волгоградская область,Николаевский район,Николаевск,г,13653,3077,50.01.33,045.27.33,50.0258333333333,45.4591666666667,18636101001.0,0,1,1.6424819841713,38
54157,Брянская область,Трубчевский район,Трубчевск,г,13695,1775,52.34.45,033.45.58,52.5791666666667,33.7661111111111,15656101001.0,0,1,2.20306227690501,36
46673,Мурманская область,Кольский муниципальный район,Кола,г,13706,2270,68.52.43,033.01.34,68.8786111111111,33.0261111111111,47605101001.0,0,1,-0.650960949644425,54
122879,Новосибирская область,Купинский район,Купино,г,13708,3612,54.21.58,077.17.50,54.3661111111111,77.2972222222222,50632101001.0,0,1,-2.09945004100792,57
122525,Волгоградская область,Дубовский район,Дубовка,г,13805,3708,49.03.20,044.49.37,49.0555555555556,44.8269444444444,18608101001.0,0,1,1.44378302072351,38
101814,Московская область,Талдомский,Талдом,г,13819,2573,56.43.51,037.31.39,56.7308333333333,37.5275,46778000001.0,0,1,1.49639678578034,53
84441,Ульяновская область,Новоульяновск,Новоульяновск,г,13903,2484,54.08.41,048.23.28,54.1447222222222,48.3911111111111,73715000001.0,0,1,-1.26153727959967,75
136594,Тамбовская область,Жердевский район,Жердевка,г,13998,2719,51.50.32,041.27.42,51.8422222222222,41.4616666666667,68604101001.0,0,1,0.75709646803898,70
42805,Тульская область,Венёвский район,Венев,г,14023,2210,54.21.15,038.15.52,54.3541666666667,38.2644444444444,70612101001.0,0,1,2.61513330589422,73
75653,Калужская область,Сухиничский,Сухиничи,г,14039,2625,54.06.06,035.20.22,54.1016666666667,35.3394444444444,29636101001.0,0,1,0.315038723746788,44
95353,Тверская область,Кашинский район,Кашин,г,14094,2808,57.21.30,037.36.48,57.3583333333333,37.6133333333333,28758000001.0,0,1,-1.62756897387554,71
51779,Московская область,Сергиево-Посадский,Пересвет,г,14147,2369,56.24.58,038.10.20,56.4161111111111,38.1722222222222,46615105001.0,0,1,-2.04884622342481,53
113321,Волгоградская область,Палласовский район,Палласовка,г,14167,3980,50.03.01,046.52.49,50.0502777777778,46.8802777777778,18645101001.0,0,1,-2.97524572433315,38
20776,Нижегородская область,Первомайск,Первомайск,г,14179,2667,54.52.03,043.48.05,54.8675,43.8013888888889,22734000001.0,0,1,-3.04796759230678,55
10629,Пермский край,Очёрский район,Очер,г,14240,3482,57.53.07,054.42.58,57.8852777777778,54.7161111111111,57762000001.0,0,1,-2.1043769181911,28
105399,Новгородская область,Валдайский муниципальный район,Валдай,г,14240,3352,57.58.49,033.14.48,57.9802777777778,33.2466666666667,49608101001.0,0,1,-1.10391940412222,56
85711,Владимирская область,Меленковский,Меленки,г,14246,3020,55.20.19,041.38.03,55.3386111111111,41.6341666666667,17642101001.0,0,1,1.94978907017434,37
60297,Новгородская область,Чудовский муниципальный район,Чудово,г,14394,3238,59.07.16,031.40.13,59.1211111111111,31.6702777777778,49650101001.0,0,1,-0.436210030682842,56
104511,Саратовская область,Краснокутский район,Красный Кут,г,14410,2975,50.57.05,046.58.05,50.9513888888889,46.9680555555556,63623101001.0,0,1,-1.03934660301066,66
72954,Калужская область,Козельский,Козельск,г,14447,3483,54.02.05,035.46.56,54.0347222222222,35.7822222222222,29616101001.0,0,1,-0.478826421659996,44
69534,Забайкальский край,Могочинский район,Могоча,г,14520,3580,53.44.10,119.45.58,53.7361111111111,119.766111111111,76626101001.0,1,0,2.32172964242941,24
117401,Республика Карелия,Медвежьегорский,Медвежьегорск,г,14520,3138,62.54.54,034.28.23,62.915,34.4730555555556,86624101001.0,1,0,2.99727335154891,10
103910,Владимирская область,Собинский,Лакинск,г,14568,2993,56.01.05,039.57.23,56.0180555555556,39.9563888888889,17650110001.0,0,1,4.61967968900803,37
74449,Республика Башкортостан,Агидель,Агидель,г,14601,3114,55.53.59,053.55.19,55.8997222222222,53.9219444444444,80703000001.0,0,1,1.15385943426712,2
46397,Волгоградская область,Ленинский район,Ленинск,г,14626,3298,48.41.37,045.11.57,48.6936111111111,45.1991666666667,18630101001.0,0,1,1.09243440216037,38
51610,Ростовская область,Цимлянский,Цимлянск,г,14643,3380,47.38.52,042.05.35,47.6477777777778,42.0930555555556,60657101001.0,0,1,-0.25778942408852,63
85768,Мурманская область,Городской округ город Полярные Зори с подведомственной территорией,Полярные Зори,г,14644,3163,67.22.22,032.29.51,67.3727777777778,32.4975,47719000.0,1,0,0.292229059275139,54
143217,Чукотский автономный округ,Анадырь,Анадырь,г,14654,3775,64.44.05,177.30.53,64.7347222222222,177.514722222222,77701000001.0,0,1,1.90123353264436,84
98905,Мурманская область,Городской округ ЗАТО Александровск,Снежногорск,г,14688,3391,69.11.31,033.14.17,69.1919444444444,33.2380555555556,47737000011.0,1,0,1.31441174480939,54
19064,Чувашская республика,Цивильский район,Цивильск,г,14718,3303,55.49.30,047.23.24,55.825,47.39,97641101001.0,0,1,2.47924551324559,22
48052,Ленинградская область,Кировский муниципальный район,Шлиссельбург,г,14725,2400,59.56.40,031.02.00,59.9444444444444,31.0333333333333,41625102001.0,0,1,0.556494496645418,50
96732,Вологодская область,Грязовецкий район,Грязовец,г,14800,3349,58.52.33,040.14.55,58.8758333333333,40.2486111111111,19624101001.0,0,1,-0.780085880433667,39
88038,Владимирская область,Александровский,Карабаново,г,14817,2804,56.18.48,038.42.12,56.3133333333333,38.7033333333333,17605105001.0,0,1,-1.60771029041608,37
67036,Нижегородская область,Навашинский,Навашино,г,14830,2632,55.32.38,042.11.19,55.5438888888889,42.1886111111111,22730000001.0,0,1,-4.59855169340564,55
85698,Калужская область,Дзержинский,Кондрово,г,14836,2899,54.48.27,035.55.36,54.8075,35.9266666666667,29608101001.0,0,1,-3.5191300966718,44
99950,Республика Бурятия,Селенгинский район,Гусиноозерск,г,14992,7966,51.17.12,106.31.23,51.2866666666667,106.523055555556,81648101001.0,0,1,-0.90793036022817,3
105963,Свердловская область,Арамильский городской округ,Арамиль,г,15012,3412,56.41.40,060.50.40,56.6944444444444,60.8444444444444,65729000001.0,0,1,-2.05880031503924,68
132652,Курская область,Город Щигры,Щигры,г,15117,3237,51.52.34,036.54.43,51.8761111111111,36.9119444444444,38715000001.0,0,1,-1.62547504485695,49
60901,Псковская область,Невельский район,Невель,г,15133,2737,56.01.13,029.55.26,56.0202777777778,29.9238888888889,58620101001.0,0,1,-1.6803230823723,62
103415,Алтайский край,Белокуриха,Белокуриха,г,15160,3388,51.59.46,084.59.02,51.9961111111111,84.9838888888889,1704000001.0,0,1,-0.0701245218445463,23
99224,Ярославская область,Даниловский район,Данилов,г,15187,3183,58.11.16,040.10.29,58.1877777777778,40.1747222222222,78615101001.0,0,1,1.52501821957075,77
57369,Республика Хакасия,Абаза,Абаза,г,15210,2933,52.39.06,090.05.19,52.6516666666667,90.0886111111111,95702000001.0,0,1,2.34335860761572,20
29369,Оренбургская область,Ясненский городской округ,Ясный,г,15264,3227,51.02.13,059.52.28,51.0369444444444,59.8744444444444,53732000001.0,0,1,1.55181030472463,59
145527,Ленинградская область,Бокситогорский муниципальный район,Бокситогорск,г,15277,2992,59.28.25,033.50.52,59.4736111111111,33.8477777777778,41603101.0,1,0,2.07188353735834,50
114961,Сахалинская область,Поронайский городской округ,Поронайск,г,15388,3539,49.13.13,143.05.22,49.2202777777778,143.089444444444,64740000001.0,0,1,2.03989919700774,67
136824,Кировская область,Советский район,Советск,г,15425,3513,57.35.15,048.57.34,57.5875,48.9594444444444,33636101001.0,0,1,-1.09375109096097,46
130223,Саратовская область,Новоузенский район,Новоузенск,г,15469,3285,50.27.59,048.07.56,50.4663888888889,48.1322222222222,63630101001.0,0,1,-0.295898808561245,66
12962,Калининградская область,Зеленоградский район,Зеленоградск,г,15493,2859,54.57.36,020.28.31,54.96,20.4752777777778,27710000001.0,0,1,-0.0545910712598977,43
84036,Волгоградская область,Жирновский район,Жирновск,г,15516,2962,50.58.43,044.46.44,50.9786111111111,44.7788888888889,18612101001.0,0,1,-1.4795536881947,38
155551,Республика Татарстан,Мамадышский район,Мамадыш,г,15528,4268,55.42.54,051.24.46,55.715,51.4127777777778,92638101001.0,0,1,0.393083700157254,17
66307,Пермский край,Кизеловский район,Кизел,г,15572,3755,59.02.58,057.39.14,59.0494444444444,57.6538888888889,57719000001.0,1,0,-0.958751787097515,28
10010,Пермский край,Красновишерский район,Красновишерск,г,15587,3459,60.24.46,057.05.00,60.4127777777778,57.0833333333333,57760000001.0,0,1,0.569156096816186,28
72759,Тульская область,Ясногорский район,Ясногорск,г,15592,3164,54.28.46,037.41.23,54.4794444444444,37.6897222222222,70650101001.0,1,0,0.214386639067916,73
61512,Костромская область,Город Волгореченск,Волгореченск,г,15622,3334,57.26.22,041.09.27,57.4394444444444,41.1575,34706000001.0,1,0,0.573045946533334,47
81256,Саратовская область,Калининский район,Калининск,г,15651,3289,51.29.58,044.28.16,51.4994444444444,44.4711111111111,63621101001.0,0,1,-1.74675427441944,66
113602,Новгородская область,Пестовский муниципальный район,Пестово,г,15656,3636,58.35.43,035.48.02,58.5952777777778,35.8005555555556,49632101001.0,0,1,-3.21863861757858,56
22742,Мурманская область,Городской округ ЗАТО Александровск,Полярный,г,15663,4302,69.11.56,033.27.03,69.1988888888889,33.4508333333333,47737000001.0,0,1,-2.11977641088299,54
26873,Тверская область,Осташковский район,Осташков,г,15666,3086,57.08.45,033.06.42,57.1458333333333,33.1116666666667,28752000001.0,0,1,-1.31751019419764,71
128508,Ленинградская область,Выборгский муниципальный район,Светогорск,г,15721,2918,61.06.40,028.52.22,61.1111111111111,28.8727777777778,41615114001.0,1,0,-2.09903569195607,50
14798,Ульяновская область,Барышский район,Барыш,г,15759,3205,53.39.12,047.07.05,53.6533333333333,47.1180555555556,73604101001.0,0,1,-0.930890393006784,75
74475,Новосибирская область,Болотнинский район,Болотное,г,15771,4031,55.40.10,084.23.27,55.6694444444444,84.3908333333333,50606101001.0,0,1,-0.924340996309872,57
22063,Ивановская область,Приволжский район,Приволжск,г,15824,3072,57.22.50,041.16.51,57.3805555555556,41.2808333333333,24620106001.0,0,1,1.46687297989382,41
59365,Республика Башкортостан,ЗАТО город Межгорье,Межгорье,г,15861,3109,54.03.29,057.49.52,54.0580555555556,57.8311111111111,80707000001.0,1,0,-0.668208639402755,2
